"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"3750","ARHGEF4",112.430370273211,1.64603861307645,0.274625910055599,5.92014747174365e-10,3.098526251411e-09,"Upregulated"
"3751","AP2A2",416.080249622267,1.58164321587,0.263398112600311,5.92993935627705e-10,3.10282377354438e-09,"Upregulated"
"3752","SPSB3",1101.53994849374,0.999540528113774,0.163709585864644,5.93661344678199e-10,3.10548806289952e-09,"Upregulated"
"3753","PTGS1",109.875799547924,1.51804158104704,0.252386094789046,5.94681059807961e-10,3.10999338152168e-09,"Upregulated"
"3754","RNFT1",366.215440578266,-1.43317725728515,0.237792929969258,5.96209748851842e-10,3.11715736300349e-09,"Downregulated"
"3755","BATF",25.8636415961635,-3.95155555206518,0.664685858970395,6.14067188141289e-10,3.20966623213025e-09,"Downregulated"
"3756","FAM50A",3108.3109337216,1.24096541477286,0.204822620281829,6.15547316601061e-10,3.21654610834106e-09,"Upregulated"
"3757","ABCC6P1",53.4695319187452,2.5626582488762,0.435737327859416,6.17838741350321e-10,3.22766062722458e-09,"Upregulated"
"3758","SKIC8",2132.06336774748,-1.16059246132612,0.19133284256849,6.25368434864796e-10,3.26612726745379e-09,"Downregulated"
"3759","ENSG00000300742",20.1201434075016,8.70651580834595,2.7702680063856,6.29848196729929e-10,3.28864872498492e-09,"Upregulated"
"3760","EEF1A1P6",7129.43977296301,1.38873030491496,0.230343647683332,6.31908883813404e-10,3.2985307613313e-09,"Upregulated"
"3761","RO60",495.343117418678,-1.04591142413484,0.171851894103096,6.383979096654e-10,3.33151708933869e-09,"Downregulated"
"3762","METTL6",682.480698237637,-1.2778198006418,0.211460851549412,6.40731915150432e-10,3.3428084260121e-09,"Downregulated"
"3763","RPL10A",79134.1566862867,0.947287443647364,0.154986516295577,6.41034750720984e-10,3.34349961530714e-09,"Upregulated"
"3764","NMRK1",1231.9540379722,-1.14134297758739,0.188172874388364,6.43414376209281e-10,3.35501964980328e-09,"Downregulated"
"3765","TNIK",147.819354411203,-1.36571105524816,0.226730743629768,6.45415109397524e-10,3.36455839366407e-09,"Downregulated"
"3766","CAMTA2-AS1",108.342411049792,1.4476115301986,0.240719543977307,6.57682189599975e-10,3.42759647776918e-09,"Upregulated"
"3767","CANT1",622.588267528247,1.4525915466665,0.241690991982329,6.66546872023045e-10,3.47287376086974e-09,"Upregulated"
"3768","PEMT",2899.80708619548,1.01944153929132,0.167593688722172,6.72744563849246e-10,3.50423501981666e-09,"Upregulated"
"3769","ENSG00000301996",23.0198731281319,-8.41902448508803,2.77808399844203,6.73038874414599e-10,3.504837884886e-09,"Downregulated"
"3770","ENSG00000223969",40.298349028284,-7.17703569313068,1.308389666379,6.84149663762151e-10,3.56175210892831e-09,"Downregulated"
"3771","NAMPTP1",117.589747479221,-1.639830274538,0.274724929032266,6.85663598254077e-10,3.56868720311132e-09,"Downregulated"
"3772","ENAH",1152.23515894476,-1.22056103987388,0.202060067109009,6.86421276476667e-10,3.57168356134877e-09,"Downregulated"
"3773","PURPL",161.711330753394,-5.81145284357913,1.02324370180042,6.90284758336778e-10,3.59083460161037e-09,"Downregulated"
"3774","SLC25A20",148.785595135915,-1.45527012732637,0.242793392259763,6.94423229783051e-10,3.61140559908636e-09,"Downregulated"
"3775","TENM3",23.442993462023,-8.44344075866714,2.78178016489471,6.97979627963417e-10,3.62893937961271e-09,"Downregulated"
"3776","WDTC1",1006.85280557427,1.31445268447383,0.218164667163119,7.02461256502012e-10,3.65127306180217e-09,"Upregulated"
"3777","ENSG00000301249",30.7550294321624,-3.22811541339333,0.54779198775629,7.04895983248067e-10,3.6629582904977e-09,"Downregulated"
"3778","HSCB",1076.42651753707,-1.21288329542105,0.200901029123469,7.10856818183281e-10,3.69295573596698e-09,"Downregulated"
"3779","ENSG00000290035",22.8432774900054,-8.4045364830753,2.77610387085114,7.13611441318134e-10,3.70628519681159e-09,"Downregulated"
"3780","LINC02438",29.6274357193642,6.40994204572744,1.02427101731113,7.21433022138571e-10,3.74591691151157e-09,"Upregulated"
"3781","ZNF723",22.8731750964084,-8.40593054221652,2.775820856255,7.26125644199632e-10,3.76928537918704e-09,"Downregulated"
"3782","FLRT3",36.6237296355518,2.39417820764247,0.407469216853941,7.30350784228209e-10,3.78930722775074e-09,"Upregulated"
"3783","HSD17B11",885.406902257243,-0.985096736902256,0.161706145548523,7.30368841013963e-10,3.78930722775074e-09,"Downregulated"
"3784","ENSG00000291185",36.8973708477405,-2.59580825809416,0.441656238780255,7.30680835660789e-10,3.78992409130928e-09,"Downregulated"
"3785","ICE2",225.476672361762,-1.12853740580324,0.186681587925249,7.37706330683838e-10,3.82535327670586e-09,"Downregulated"
"3786","ALDH3B1",2440.32024271929,1.10454644533415,0.182451212034697,7.42127940494754e-10,3.84726494666945e-09,"Upregulated"
"3787","ENSG00000307415",22.7395883817391,-8.39574254291645,2.77479000186305,7.43433920259863e-10,3.85301757405343e-09,"Downregulated"
"3788","GAS8",718.802797017659,0.972757118781774,0.160155389840515,7.47331514400475e-10,3.87219525690024e-09,"Upregulated"
"3789","CBX3",6766.79719814209,-0.93978408137129,0.154710904213743,7.51268778175089e-10,3.89156830542161e-09,"Downregulated"
"3790","ENSG00000302459",55.6187642298723,-1.98910367807608,0.335998911672543,7.52330600175249e-10,3.89604028750385e-09,"Downregulated"
"3791","GALNT15",29.785647059578,-5.35283605219728,0.877715764426154,7.5467269629991e-10,3.90713822481623e-09,"Downregulated"
"3792","TINAGL1",429.852983725153,-1.16837451748018,0.193695128108825,7.59443737107523e-10,3.93080227537167e-09,"Downregulated"
"3793","LRCH2",17.6445060750271,8.49288607292929,2.73137205517255,7.62701563303059e-10,3.94662367069579e-09,"Upregulated"
"3794","RAB40C",244.116658863248,1.42711716877225,0.238262100568299,7.63529935112256e-10,3.94986874972278e-09,"Upregulated"
"3795","GDI2",2113.96963762803,-0.79791536910882,0.130978794244886,7.70916647891116e-10,3.98703057922501e-09,"Downregulated"
"3796","TRNT1",439.412732379718,-1.08038080236223,0.17877595702106,7.71990278131614e-10,3.99153139854826e-09,"Downregulated"
"3797","DNAI4",121.372385893678,1.60526913117808,0.269393602281007,7.73788787539636e-10,3.99977680617341e-09,"Upregulated"
"3798","ENSG00000226965",22.5384463175458,-8.38081780459729,2.77235824044075,7.82504252400155e-10,4.04376275983619e-09,"Downregulated"
"3799","NUFIP2",344.672279822347,-1.16210833508663,0.192681844893751,7.86823184144368e-10,4.06501148597039e-09,"Downregulated"
"3800","LINC00540",22.2074537274705,8.84819465810297,2.80513655327565,7.8771264461068e-10,4.06853580941416e-09,"Upregulated"
"3801","CIAO2B",10928.2936365847,0.99161509260257,0.163549776095144,7.88786998912864e-10,4.07301300385761e-09,"Upregulated"
"3802","RPL23",91959.3277472006,0.934994157475842,0.153826983935108,7.92841170767949e-10,4.09287050464559e-09,"Upregulated"
"3803","SLC52A2",1199.74963990659,1.09929191028569,0.181951434589268,7.960235922193e-10,4.10821852339948e-09,"Upregulated"
"3804","CPNE8-AS1",34.3797068935976,-3.04082650826966,0.523140674189889,8.02626889594288e-10,4.14120871768325e-09,"Downregulated"
"3805","METTL4",123.711431605423,-1.41606553670792,0.236694042493128,8.03169919324285e-10,4.14292142091399e-09,"Downregulated"
"3806","SFTPA2",32.0314055707565,7.32833959633252,1.3418241890152,8.04263833341207e-10,4.14747405596108e-09,"Upregulated"
"3807","SURF1",1909.29991561008,1.31692898267641,0.219528655879312,8.13737682167484e-10,4.19522707851358e-09,"Upregulated"
"3808","FSTL1",264.395210973233,-1.13770706306139,0.188780861968711,8.18019160943641e-10,4.21619277096661e-09,"Downregulated"
"3809","PROCR",1344.0271340239,-1.41546870995098,0.236852074156923,8.19051999568693e-10,4.22040787491067e-09,"Downregulated"
"3810","IDH3A",746.612468273795,-1.43918051425967,0.241055937287891,8.2458017846146e-10,4.24777825791682e-09,"Downregulated"
"3811","CTIF-AS1",28.5667396344972,-3.88297603312575,0.664890376882052,8.24825274077131e-10,4.24792591296559e-09,"Downregulated"
"3812","DRAM1",275.63214932166,-1.11687742276182,0.185313024386144,8.28823466294378e-10,4.267397212214e-09,"Downregulated"
"3813","NUDT12",124.558243621955,-1.37693324127168,0.230233278198692,8.36459465916722e-10,4.30558351365001e-09,"Downregulated"
"3814","FAM221A",66.1066810000053,-2.01268049859204,0.341194718565153,8.36725791507579e-10,4.30582514680631e-09,"Downregulated"
"3815","IFT57",1745.17250490329,-0.935148565837311,0.154384320062024,8.43734809378139e-10,4.34075572835249e-09,"Downregulated"
"3816","TTYH2",54.6838857581781,-2.11087885296627,0.358966367413517,8.45565104561477e-10,4.34903205116041e-09,"Downregulated"
"3817","CNPPD1",1157.01755558811,0.991968234678898,0.163977791814912,8.47973866268554e-10,4.36027851015272e-09,"Upregulated"
"3818","ENSG00000302091",17.339828332742,8.46151148479045,2.72729490518236,8.50126767991519e-10,4.37020379134876e-09,"Upregulated"
"3819","RAB32",821.933460605377,-1.08559843356484,0.180118740147062,8.58448756171707e-10,4.41182868221579e-09,"Downregulated"
"3820","ENSG00000227615",15250.3980396043,0.828083127142725,0.136317017543988,8.58813534492823e-10,4.41254796897661e-09,"Upregulated"
"3821","PMPCA",1860.93840301489,1.04353232715681,0.172884759302574,8.75360321348477e-10,4.49638760196455e-09,"Upregulated"
"3822","RRP1",514.088119276507,1.29004587965573,0.215392791666813,8.82197921816714e-10,4.53032407417495e-09,"Upregulated"
"3823","ZNF337-AS1",235.703555698971,-1.43708158370744,0.240742128082572,8.84435427119993e-10,4.54062624328645e-09,"Downregulated"
"3824","RFK",515.505957775215,-1.01231265997893,0.167730384294652,8.89301225862554e-10,4.56441296025218e-09,"Downregulated"
"3825","ENSG00000309654",24.0214189028179,3.84473695630212,0.661460995915894,8.90957597772408e-10,4.57171889450433e-09,"Upregulated"
"3826","CEP128",141.646819680585,-1.40804006905074,0.236012209122224,8.93357082577655e-10,4.58283310500566e-09,"Downregulated"
"3827","SSRP1",2250.11101708986,1.26098369223055,0.210582004970362,9.31776757907621e-10,4.77867322379224e-09,"Upregulated"
"3828","ENSG00000280206",113.047344253563,1.6337262365781,0.275820396749556,9.33313403599152e-10,4.78530359781624e-09,"Upregulated"
"3829","DDX60L",220.885466673062,-1.181267292071,0.196786178668728,9.35796296320248e-10,4.79678085867785e-09,"Downregulated"
"3830","ZNF671",141.460730778492,-1.34916570052039,0.22616047833236,9.39088503310363e-10,4.81161961695017e-09,"Downregulated"
"3831","PIGBOS1",506.401315107291,-1.09294036273857,0.181751221675095,9.39181472081117e-10,4.81161961695017e-09,"Downregulated"
"3832","KLRK1-AS1",131.79403818333,4.68961406984838,0.825762704473219,9.41595800449619e-10,4.82272984744903e-09,"Upregulated"
"3833","SNRPD2",20488.2454248909,0.866196501866607,0.143056763764964,9.42772539880786e-10,4.82749716677281e-09,"Upregulated"
"3834","ENSG00000286288",28.8775220218634,-3.79479332808794,0.646398026525906,9.53740772550923e-10,4.8823865787316e-09,"Downregulated"
"3835","MED24",724.095438138643,1.26668080801089,0.211828454840218,9.69411874968408e-10,4.96131600260885e-09,"Upregulated"
"3836","TRIM24",184.098901341989,-1.21766841953368,0.203435006233208,9.70002161608565e-10,4.96304286389241e-09,"Downregulated"
"3837","URM1",3536.74993380176,1.05370341664558,0.175019269680879,9.75362261449884e-10,4.98916734570677e-09,"Upregulated"
"3838","PCTP",1327.15774928899,-1.12088868783211,0.186839019417341,9.8910409232643e-10,5.05814122461982e-09,"Downregulated"
"3839","LINC01612",27.3479870581501,-4.49346573287759,0.764185480134887,9.92776293800735e-10,5.07559789487549e-09,"Downregulated"
"3840","ZNF674-AS1",94.1769154718433,-1.67655757512638,0.283353231032099,9.94220669979557e-10,5.08165861710645e-09,"Downregulated"
"3841","RTBDN",35.6959374590569,-2.77800241113051,0.479847086349591,9.96440433338907e-10,5.09167830907126e-09,"Downregulated"
"3842","LRG1",1170.24572393436,0.999356629153144,0.165956585568679,1.00108116012631e-09,5.11406036694406e-09,"Upregulated"
"3843","CTF1",39.2915954056519,-7.1258377043701,1.31479450759587,1.00706269093855e-09,5.14327854151729e-09,"Downregulated"
"3844","ENSG00000296836",22.3913904813428,-8.36461260636892,2.77482413900591,1.01048919383666e-09,5.15943585000835e-09,"Downregulated"
"3845","POC1A",545.177517416192,1.07328210729948,0.178678854132415,1.01346215628286e-09,5.17326963364468e-09,"Upregulated"
"3846","KCNK5",114.598971930335,2.18982030633054,0.375916224839727,1.01838391034006e-09,5.19704134379727e-09,"Upregulated"
"3847","PDE4D",114.580347872764,-1.51955248074806,0.256299836635854,1.02139112575299e-09,5.21103291529863e-09,"Downregulated"
"3848","RAB42",22.2056397063526,-8.35020578796544,2.77085558478787,1.02653089331993e-09,5.23569431674919e-09,"Downregulated"
"3849","KASH5",21.9052162545281,-8.32821546445504,2.76630243520335,1.02684699161574e-09,5.23569431674919e-09,"Downregulated"
"3850","RNF19A",137.357085120592,-1.58087169630764,0.267423887232599,1.02702517549724e-09,5.23569431674919e-09,"Downregulated"
"3851","ENSG00000236212",36.8211411538688,-2.54332296165747,0.4360626622699,1.03060925217065e-09,5.252601348313e-09,"Downregulated"
"3852","CTNNA1-AS1",26.2309646088565,-4.44535763770249,0.753798920167525,1.03316316746027e-09,5.26425064583143e-09,"Downregulated"
"3853","TBX3",17.3634755662866,8.45267204271256,2.72575094207549,1.04102759651433e-09,5.30294540274764e-09,"Upregulated"
"3854","LINC00667",334.541411217311,-1.07393240720526,0.178987389870821,1.04644792758621e-09,5.32917319012314e-09,"Downregulated"
"3855","MYO1C",2529.44022271886,1.4616727422255,0.246292235654347,1.04769600595522e-09,5.33414513849109e-09,"Upregulated"
"3856","PLXNB2",1397.2588568437,1.06851621849477,0.178008917790061,1.05433180000338e-09,5.36653792496535e-09,"Upregulated"
"3857","LINC00923",20.9684939176802,4.93858597292039,0.834374701989368,1.05518247963339e-09,5.36947537665659e-09,"Upregulated"
"3858","LINC01232",125.345771133746,-1.56122262787568,0.264014459775594,1.0613613530766e-09,5.39951769746877e-09,"Downregulated"
"3859","PARD6B",480.7870164212,1.32167949639524,0.221903308470382,1.06949315238291e-09,5.4394770929825e-09,"Upregulated"
"3860","EFNA2",252.686266697983,1.13896911824692,0.190228160381118,1.0787743686059e-09,5.48526024161345e-09,"Upregulated"
"3861","MAPDA",300.641192030595,-1.22303935949639,0.204973412476075,1.09150126728809e-09,5.54853545015885e-09,"Downregulated"
"3862","GTSF1",17.0732106543505,8.43245938176529,2.72772768005557,1.10486108760323e-09,5.61354091804001e-09,"Upregulated"
"3863","SEMA4A",40.3976434537393,2.6973005962744,0.466735910118508,1.10482042506613e-09,5.61354091804001e-09,"Upregulated"
"3864","SLC2A10",34.6606465101853,3.05017423001515,0.529290169150412,1.10708764006873e-09,5.62339780321658e-09,"Upregulated"
"3865","LINC00702",42.5075052922495,-2.46893741134962,0.425566301785776,1.10928275135375e-09,5.63308992517984e-09,"Downregulated"
"3866","GALNT1",339.077573395366,-1.1830002795984,0.198247744720361,1.11298257035677e-09,5.64902591180996e-09,"Downregulated"
"3867","STN1",694.649737328416,-1.02596174807286,0.171149132557832,1.11299654562435e-09,5.64902591180996e-09,"Downregulated"
"3868","DMTN",165.06327687767,1.60396236570618,0.27194369070803,1.11369290912196e-09,5.6510989470881e-09,"Upregulated"
"3869","ENSG00000270066",42.5739103598225,2.45831203797506,0.425308753971038,1.12251919250376e-09,5.69441307605877e-09,"Upregulated"
"3870","FOXD2",23.6844382086021,3.6777522685638,0.637659237661793,1.12752428164924e-09,5.71832534261749e-09,"Upregulated"
"3871","MBTPS2",160.224576206766,-1.25489600424758,0.210830634026084,1.13486028927181e-09,5.75404363150034e-09,"Downregulated"
"3872","SF1",2521.06824851383,1.27366085763877,0.213951269870727,1.13770475546747e-09,5.76697604224172e-09,"Upregulated"
"3873","ZNF550",150.237721047747,-1.47715877485811,0.249603922830432,1.14645948844993e-09,5.80985292533097e-09,"Downregulated"
"3874","MAP2K6",28.3564623011994,7.15102423342,1.32008957088022,1.1656041347846e-09,5.90534650320529e-09,"Upregulated"
"3875","ARPIN",454.695096877779,-1.27431569768197,0.214418778703887,1.16616072787318e-09,5.90664170476566e-09,"Downregulated"
"3876","QPCT",25.5346449481881,-3.74793426991989,0.642682606148342,1.17005822445835e-09,5.92485365620332e-09,"Downregulated"
"3877","WWP2",652.914064049396,1.67685457125456,0.285403186126131,1.17910678403354e-09,5.96913305396603e-09,"Upregulated"
"3878","TERLR1",37.9202225043804,-7.07230034783891,1.30980898113097,1.18239799639227e-09,5.98299226081983e-09,"Downregulated"
"3879","PPP6R3",759.6965546086,-0.984835420283971,0.164310880342722,1.18245411829215e-09,5.98299226081983e-09,"Downregulated"
"3880","ENSG00000295670",21.8302757121472,-8.31996603473505,2.76770361527529,1.18293522757378e-09,5.98388394628623e-09,"Downregulated"
"3881","UAP1",598.210442522935,-0.990045796903543,0.165227892603846,1.18740082264928e-09,6.00492552077746e-09,"Downregulated"
"3882","PCSK9",30.388032880911,7.24468994621656,1.34178607375364,1.18900946591195e-09,6.01151179481037e-09,"Upregulated"
"3883","MACROH2A1",2386.46892888856,0.950739719710904,0.158419509378758,1.19469317430151e-09,6.03869248828631e-09,"Upregulated"
"3884","PPP1CB",1503.80705601589,-0.778436872056677,0.129209852248745,1.20004600234556e-09,6.06418714933995e-09,"Downregulated"
"3885","ENSG00000300803",25.8450783554909,-4.14351780975661,0.712103952519436,1.20151813891532e-09,6.07006345237862e-09,"Downregulated"
"3886","SEC61A2",57.5946330624435,-1.95242075072202,0.33413665261948,1.20292801413396e-09,6.07562226798952e-09,"Downregulated"
"3887","RRP7A",2570.1172208748,1.11435744515406,0.18659546056446,1.20469439255823e-09,6.08297834904561e-09,"Upregulated"
"3888","TPRA1",704.181617037655,1.14015429448843,0.191128002270132,1.21007953556851e-09,6.10859851970246e-09,"Upregulated"
"3889","ENSG00000227077",366.131083854428,1.06851312645165,0.178629683919863,1.21148652352286e-09,6.11412856703092e-09,"Upregulated"
"3890","LINC01320",28.3525365435633,-3.46324738473036,0.595939150091069,1.22838325751389e-09,6.19780930468512e-09,"Downregulated"
